,avail,forcast_avail,bottom_level,top_level,percentage
57639,1,1,88,71,0
57640,0,1,21,78,0
57641,0,1,65,63,24
57642,1,1,68,64,0
57643,0,1,14,18,17
57644,1,0,81,55,28
57645,0,0,23,57,0
57646,0,0,90,47,27
57647,1,0,21,26,22
57648,1,1,70,62,5
57649,1,0,82,42,16
57650,1,0,85,67,11
57651,1,1,76,15,10
57652,0,1,8,29,28
57653,0,0,83,88,0
57654,1,0,89,75,0
57655,1,1,53,48,30
57656,0,0,21,13,19
57657,0,1,61,81,0
57658,0,1,40,98,0
57659,1,0,33,89,0
57660,0,1,61,77,0
57661,0,1,75,7,30
57662,1,0,96,13,28
57663,0,1,93,18,23
57664,0,0,53,49,12
57665,1,0,12,9,25
57666,0,1,96,32,1
57667,1,1,77,68,28
57668,0,0,82,20,23
57669,0,1,40,63,19
57670,0,0,84,98,0
57671,0,1,98,65,6
57672,1,0,65,42,22
57673,0,0,93,82,0
57674,0,0,29,81,0
57675,0,0,29,60,27
57676,1,1,77,76,0
57677,0,0,3,47,7
57678,1,0,79,100,0
57679,1,1,84,77,0
57680,1,1,98,55,3
57681,1,1,99,16,12
57682,0,1,2,37,8
57683,1,1,2,39,6
57684,0,1,25,25,14
57685,0,0,54,76,0
57686,0,0,15,22,12
57687,1,1,78,30,27
57688,1,0,57,57,2
57689,0,1,51,26,28
57690,0,1,93,48,7
57691,0,0,68,87,0
57692,0,1,76,87,0
57693,1,1,10,97,0
57694,0,1,72,30,0
57695,0,1,10,60,12
57696,1,1,34,48,24
57697,0,1,62,44,4
57698,1,0,88,61,15
57699,0,0,43,90,0
57700,1,1,23,93,0
57701,0,1,32,39,6
57702,0,0,45,78,0
57703,0,0,68,60,0
57704,0,0,51,60,25
57705,1,0,92,4,5
57706,0,1,100,94,0
57707,0,1,43,88,0
57708,1,0,28,31,27
57709,1,0,80,25,5
57710,1,0,78,34,18
57711,0,0,74,54,27
57712,0,0,95,54,7
57713,1,1,58,98,0
57714,0,1,97,90,0
57715,0,1,11,53,17
57716,0,1,7,69,5
57717,0,1,58,24,11
57718,0,0,75,37,9
57719,0,1,30,11,26
57720,1,1,11,6,9
57721,1,1,70,92,0
57722,0,1,69,93,0
57723,0,1,74,82,0
57724,1,1,93,28,28
57725,1,1,37,4,19
57726,1,1,52,36,18
57727,1,1,72,10,24
57728,0,1,35,88,0
57729,1,0,21,21,9
57730,0,0,2,98,0
57731,0,0,95,15,6
57732,0,1,99,90,0
57733,0,1,63,91,0
57734,1,1,60,58,13
57735,0,0,31,7,17
57736,0,0,72,41,8
57737,1,1,46,37,30
57738,0,0,63,55,6
57739,1,0,14,41,7
57740,1,0,49,39,9
57741,1,1,22,66,5
57742,0,1,33,48,5
57743,0,0,9,98,0
57744,0,1,32,88,0
57745,0,0,16,63,29
57746,1,0,18,68,23
57747,0,0,49,34,20
57748,0,1,43,85,0
57749,1,0,57,36,15
57750,0,1,31,77,0
57751,0,0,74,84,0
57752,1,1,97,18,26
57753,0,0,88,50,25
57754,1,0,93,32,12
57755,1,1,82,70,0
57756,0,1,36,57,9
57757,1,0,24,37,22
57758,0,1,97,29,21
57759,1,0,30,68,25
57760,0,0,41,18,26
57761,1,1,72,13,22
57762,1,1,46,93,0
57763,1,0,63,24,29
57764,0,0,69,16,2
57765,1,0,73,88,0
57766,0,1,68,51,28
57767,0,1,41,39,19
57768,0,0,74,4,6
57769,1,1,28,53,8
57770,1,0,87,54,15
57771,1,1,99,92,0
57772,1,0,18,49,16
57773,0,0,24,90,0
57774,1,1,45,15,9
57775,0,1,48,45,16
57776,1,1,58,95,0
57777,1,1,62,16,9
57778,1,1,20,82,0
57779,0,1,15,89,0
57780,0,1,53,88,0
57781,1,0,3,72,0
57782,0,1,33,12,15
57783,1,1,26,74,0
57784,0,0,71,3,11
57785,0,0,35,77,0
57786,1,1,11,21,25
57787,1,1,84,85,0
57788,0,0,40,1,8
57789,1,1,21,36,23
57790,1,1,15,56,11
57791,0,0,87,19,7
57792,1,1,60,31,11
57793,0,1,9,25,14
57794,0,0,15,18,4
57795,0,1,2,37,14
57796,1,1,68,21,5
57797,0,1,69,78,0
57798,1,1,88,96,0
57799,1,0,98,14,29
57800,0,1,9,60,23
57801,0,1,78,79,0
57802,0,0,37,1,20
57803,1,0,1,78,0
57804,1,1,45,20,28
57805,1,0,41,84,0
57806,1,1,65,75,0
57807,1,0,37,88,0
57808,0,0,53,22,21
57809,0,0,94,57,26
57810,0,1,62,100,0
57811,0,1,69,38,22
57812,0,1,93,47,6
57813,0,0,35,24,11
57814,1,1,93,14,9
57815,1,1,13,62,15
57816,1,1,25,40,9
57817,0,0,62,29,9
57818,0,0,11,58,13
57819,0,0,26,76,0
57820,0,1,51,84,0
57821,1,0,23,79,0
57822,0,1,94,17,28
57823,0,1,47,61,22
57824,0,1,74,54,9
57825,0,1,10,75,0
57826,0,1,59,77,0
57827,1,1,61,74,0
57828,1,0,19,6,29
57829,1,0,71,83,0
57830,0,1,88,10,28
57831,0,1,7,74,0
57832,0,1,54,6,21
57833,1,1,100,25,19
57834,0,0,49,58,19
57835,0,1,60,37,8
57836,1,1,72,6,30
57837,1,0,7,0,6
57838,1,1,58,3,27
57839,0,1,30,65,22
57840,0,0,46,81,0
57841,0,1,51,88,0
57842,1,0,68,2,7
57843,0,1,100,52,20
57844,1,1,55,86,0
57845,0,1,18,34,11
57846,1,1,69,91,0
57847,1,0,25,27,4
57848,1,0,55,21,0
57849,1,1,28,55,10
57850,1,0,30,63,7
57851,1,1,61,26,22
57852,1,1,46,80,0
57853,0,1,87,57,17
57854,1,0,62,67,11
57855,0,1,16,39,29
57856,0,0,2,52,28
57857,1,1,70,69,28
57858,1,0,98,37,10
57859,0,1,12,65,21
57860,1,1,19,48,23
57861,0,1,92,94,0
57862,0,1,86,85,0
57863,0,0,28,84,0
57864,0,0,74,75,0
57865,1,1,12,60,14
57866,1,1,29,95,0
57867,1,1,100,8,1
57868,1,0,98,16,4
57869,0,1,92,82,0
57870,1,1,31,66,30
57871,0,0,28,8,21
57872,0,1,39,10,14
57873,1,0,17,34,22
57874,1,0,96,32,10
57875,0,0,38,76,0
57876,0,1,67,44,19
57877,1,1,98,34,25
57878,0,0,33,62,29
57879,0,0,9,30,6
57880,1,0,84,26,11
57881,0,1,81,14,7
57882,0,0,75,39,9
57883,1,0,63,64,18
57884,1,0,14,79,0
57885,1,1,55,92,0
57886,0,1,55,59,0
57887,0,1,1,33,27
57888,1,0,34,55,30
57889,0,0,77,22,25
57890,1,1,61,0,29
57891,0,1,58,58,10
57892,1,1,42,83,0
57893,0,0,57,87,0
57894,1,1,71,2,2
57895,0,1,20,63,17
57896,1,0,70,47,5
57897,1,0,38,51,0
57898,1,0,80,27,2
57899,1,0,90,56,16
57900,0,1,68,94,0
57901,0,1,11,74,0
57902,1,1,45,61,24
57903,0,1,51,86,0
57904,1,0,28,15,22
57905,0,1,65,74,0
57906,0,1,64,24,9
57907,0,0,34,95,0
57908,1,0,94,79,0
57909,1,0,64,64,16
57910,0,1,16,11,9
57911,0,1,21,16,0
57912,0,1,67,40,19
57913,0,0,48,34,4
57914,0,1,47,7,26
57915,1,1,20,17,14
57916,0,1,24,68,29
57917,0,1,75,34,4
57918,0,1,65,46,1
57919,0,0,98,3,19
57920,1,1,74,21,29
57921,0,0,88,87,0
57922,1,1,85,63,5
57923,0,1,61,70,0
57924,1,0,47,93,0
57925,0,0,18,57,21
57926,0,0,100,73,0
57927,0,0,78,72,0
57928,0,1,61,45,10
57929,0,1,65,29,23
57930,0,1,93,14,24
57931,1,1,24,38,11
57932,1,1,21,19,18
57933,0,1,40,50,28
57934,1,1,78,19,22
57935,1,1,68,32,28
57936,0,0,26,31,27
57937,0,1,90,0,29
57938,0,0,12,69,11
57939,1,1,92,24,8
57940,1,1,23,37,13
57941,1,1,59,3,21
57942,0,0,42,51,4
57943,1,1,98,84,0
57944,0,1,89,93,0
57945,1,1,5,79,0
57946,1,0,48,81,0
57947,1,0,10,90,0
57948,0,0,4,68,0
57949,0,0,97,36,19
57950,1,0,95,90,0
57951,1,1,47,99,0
57952,1,0,19,8,29
57953,1,0,37,97,0
57954,1,0,32,84,0
57955,1,1,48,42,7
57956,0,1,84,27,27
57957,0,1,3,92,0
57958,1,0,7,29,29
57959,0,0,3,24,26
57960,1,0,74,96,0
57961,1,1,96,63,13
57962,1,0,51,85,0
57963,1,0,58,71,0
57964,0,1,96,98,0
57965,0,0,83,60,6
57966,0,1,72,76,0
57967,0,1,62,8,4
57968,0,0,99,74,0
57969,1,0,50,48,6
57970,0,1,18,66,6
57971,0,1,34,43,28
57972,1,0,56,7,13
57973,1,1,41,82,0
57974,0,0,55,27,21
57975,1,1,14,74,0
57976,1,0,69,12,13
57977,0,0,36,60,2
57978,0,1,12,43,15
57979,1,0,97,32,27
57980,0,1,51,54,11
57981,0,0,11,16,17
57982,0,0,53,64,26
57983,1,0,23,72,0
57984,0,1,93,11,6
57985,0,0,56,94,0
57986,1,1,13,39,30
57987,1,0,29,79,0
57988,0,0,23,77,0
57989,1,0,20,80,0
57990,0,1,96,12,0
57991,0,1,98,25,15
57992,1,0,56,47,8
57993,1,0,45,51,4
57994,1,1,14,52,24
57995,1,1,89,33,27
57996,1,0,19,16,24
57997,0,1,1,51,9
57998,1,1,88,17,6
57999,0,1,13,85,0
58000,1,1,94,80,0
58001,0,1,100,2,21
58002,1,1,63,49,20
58003,1,0,43,88,0
58004,1,0,47,76,0
58005,1,0,35,83,0
58006,1,0,59,56,25
58007,0,0,42,9,22
58008,1,0,54,28,24
58009,0,1,84,80,0
58010,0,0,53,35,26
58011,0,0,91,85,0
58012,0,1,92,1,25
58013,0,1,74,10,16
58014,0,1,50,57,15
58015,0,0,11,100,0
58016,0,0,93,87,0
58017,0,0,48,1,11
58018,0,1,1,78,0
58019,0,1,5,80,0
58020,1,0,54,90,0
58021,0,1,81,69,30
58022,0,1,64,84,0
58023,0,0,89,21,23
58024,0,1,84,92,0
58025,0,1,43,70,0
58026,1,1,6,82,0
58027,1,0,22,13,20
58028,1,1,38,30,20
58029,1,0,24,27,2
58030,0,0,20,98,0
58031,0,0,31,4,29
58032,1,1,67,24,2
58033,1,0,36,31,20
58034,0,1,60,74,0
58035,1,0,8,27,23
58036,1,0,42,33,15
58037,0,0,76,79,0
58038,1,1,82,54,29
58039,0,0,47,12,21
58040,0,0,98,18,14
58041,1,1,97,7,22
58042,1,0,48,27,5
58043,1,1,57,14,28
58044,0,1,97,61,4
58045,0,0,14,16,10
58046,0,0,20,42,6
58047,1,1,44,35,4
58048,1,0,56,58,23
58049,1,1,84,4,7
58050,1,1,23,91,0
58051,0,1,45,71,0
58052,0,1,53,25,30
58053,1,0,6,25,5
58054,1,1,50,39,3
58055,0,0,97,2,12
58056,0,0,3,4,6
58057,1,1,87,22,15
58058,0,1,1,43,22
58059,1,1,31,49,19
58060,0,0,99,0,21
58061,0,1,32,6,21
58062,0,1,6,31,9
58063,0,0,75,3,1
58064,1,1,8,13,13
58065,0,1,10,73,0
58066,1,0,84,93,0
58067,1,1,26,59,14
58068,1,1,42,23,21
58069,1,0,86,73,0
58070,1,0,99,59,22
58071,1,1,62,25,15
58072,0,0,23,95,0
58073,1,1,80,60,14
58074,1,0,19,59,0
58075,1,0,44,99,0
58076,1,1,26,67,5
58077,0,1,78,23,30
58078,1,1,47,72,0
58079,1,1,44,13,14
58080,0,0,71,1,6
58081,1,1,1,25,7
58082,1,1,55,86,0
58083,0,1,43,53,19
58084,1,0,16,5,20
58085,1,0,31,55,22
58086,1,0,80,78,0
58087,1,1,83,58,14
58088,1,0,68,93,0
58089,1,1,27,1,18
58090,1,1,73,88,0
58091,0,1,70,72,0
58092,1,1,77,12,11
58093,0,0,73,44,12
58094,1,1,38,19,29
58095,1,1,2,4,0
58096,1,0,22,2,10
58097,1,0,29,90,0
58098,1,1,41,32,6
58099,1,0,55,81,0
58100,0,0,58,59,3
58101,0,1,14,5,6
58102,1,1,20,7,25
58103,0,1,26,91,0
58104,1,1,43,50,11
58105,0,1,99,24,17
58106,1,0,98,71,0
58107,1,0,15,86,0
58108,1,0,5,47,8
58109,1,0,60,93,0
58110,0,1,42,63,11
58111,1,0,68,93,0
58112,1,0,69,15,26
58113,1,0,56,47,19
58114,0,0,9,91,0
58115,0,1,8,23,16
58116,1,0,66,33,8
58117,1,0,13,54,3
58118,1,0,57,76,0
58119,1,1,6,17,14
58120,0,1,71,2,10
58121,1,0,56,81,0
58122,0,1,34,61,3
58123,0,0,73,39,27
58124,1,1,24,35,9
58125,0,0,88,68,24
58126,1,0,11,49,29
58127,1,1,25,8,11
58128,1,1,95,42,7
58129,1,0,12,33,29
58130,0,0,51,36,18
58131,0,0,18,89,0
58132,1,1,65,68,19
58133,1,0,14,68,14
58134,0,0,71,40,16
58135,0,0,39,20,14
58136,0,0,56,77,0
58137,1,0,67,74,0
58138,1,0,25,58,8
58139,0,1,45,73,0
58140,1,0,61,48,4
58141,0,0,0,49,9
58142,1,1,69,33,28
58143,1,0,97,56,22
58144,0,0,68,57,29
58145,1,1,91,52,17
58146,0,1,10,43,22
58147,0,0,89,52,20
58148,0,1,45,11,17
58149,1,0,18,71,0
58150,1,1,27,90,0
58151,0,1,35,99,0
58152,0,0,12,47,11
58153,0,1,55,35,14
58154,0,0,81,82,0
58155,1,1,55,23,22
58156,1,1,14,51,2
58157,0,0,61,15,29
58158,1,1,36,60,7
58159,0,0,77,86,0
58160,1,0,41,27,1
58161,0,1,99,38,13
58162,0,0,8,95,0
58163,0,1,2,21,11
58164,1,1,73,82,0
58165,0,1,82,59,17
58166,1,0,5,28,28
58167,0,0,37,95,0
58168,1,1,62,14,17
58169,1,0,67,78,0
58170,1,1,57,39,21
58171,1,0,13,41,26
58172,0,1,22,69,18
58173,0,1,71,69,27
58174,0,0,95,32,30
58175,1,0,67,21,3
58176,0,1,33,10,12
58177,0,0,92,68,17
58178,1,0,7,24,16
58179,0,0,96,58,30
58180,0,1,99,65,27
58181,1,0,23,83,0
58182,0,0,52,15,11
58183,1,0,37,42,28
58184,0,0,46,85,0
58185,1,1,22,20,20
58186,0,1,17,59,22
58187,1,1,79,33,7
58188,1,1,3,23,13
58189,1,1,78,99,0
58190,0,1,10,42,28
58191,1,0,80,84,0
58192,1,1,100,24,16
58193,0,0,22,7,18
58194,1,1,96,99,0
58195,0,0,90,34,24
58196,0,0,62,86,0
58197,0,1,61,49,14
58198,0,1,91,29,21
58199,0,0,50,47,2
58200,0,1,100,68,25
58201,1,0,37,67,1
58202,0,1,41,64,0
58203,1,0,12,39,28
58204,1,0,9,79,0
58205,0,0,85,0,15
58206,1,0,86,31,3
58207,1,1,60,72,0
58208,1,0,38,5,8
58209,1,0,56,50,4
58210,0,1,3,17,14
58211,0,1,77,14,1
58212,1,1,70,19,26
58213,0,0,68,94,0
58214,0,0,63,71,0
58215,0,0,15,52,25
58216,1,1,64,82,0
58217,1,0,53,75,0
58218,1,0,39,18,0
58219,0,0,64,35,15
58220,0,0,72,60,11
58221,1,1,27,25,17
58222,1,1,93,81,0
58223,1,0,13,41,13
58224,1,1,94,58,12
58225,0,1,89,73,0
58226,1,1,36,48,24
58227,0,0,26,31,30
58228,0,0,43,60,2
58229,1,1,97,5,15
58230,0,1,80,59,28
58231,0,1,100,62,8
58232,0,0,93,23,21
58233,1,0,56,57,25
58234,0,1,91,73,0
58235,0,0,79,14,18
58236,1,0,87,91,0
58237,1,1,36,1,17
58238,0,1,63,59,17
58239,0,1,97,94,0
58240,0,0,0,15,4
58241,1,0,51,6,27
58242,0,0,23,15,9
58243,0,0,31,100,0
58244,1,1,57,6,28
58245,1,0,10,76,0
58246,0,0,38,59,24
58247,0,0,65,95,0
58248,0,0,61,63,15
58249,1,1,3,92,0
58250,1,0,73,16,7
58251,0,0,15,97,0
58252,1,1,59,11,20
58253,0,1,43,69,25
58254,1,0,28,46,29
58255,0,0,70,0,21
58256,1,1,90,63,3
58257,1,0,7,89,0
58258,1,0,83,98,0
58259,0,0,92,26,18
58260,1,0,56,62,0
58261,0,1,22,6,0
58262,1,0,24,91,0
58263,1,0,20,12,23
58264,1,1,60,33,11
58265,0,0,13,39,28
58266,1,1,87,17,8
58267,0,1,68,14,21
58268,0,1,67,76,0
58269,0,1,61,65,13
58270,0,1,60,5,28
58271,0,0,82,36,19
58272,1,1,9,24,13
58273,0,1,74,71,0
58274,1,1,56,94,0
58275,0,0,32,19,25
58276,1,0,68,23,2
58277,1,0,31,27,23
58278,0,0,60,100,0
58279,0,0,45,37,15
58280,0,0,98,81,0
58281,1,1,51,16,11
58282,0,0,0,12,11
58283,1,1,91,99,0
58284,0,1,37,19,7
58285,0,1,70,52,28
58286,0,1,84,16,19
58287,1,0,37,32,23
58288,0,0,92,14,15
58289,1,1,18,68,16
58290,0,0,97,58,11
58291,0,0,82,15,26
58292,0,1,36,67,7
58293,0,1,33,29,10
58294,0,1,43,74,0
58295,1,0,54,83,0
58296,1,1,53,91,0
58297,1,0,94,70,0
58298,1,1,73,3,24
58299,0,0,90,88,0
58300,0,1,27,10,23
58301,0,1,81,48,28
58302,1,1,84,92,0
58303,0,1,6,0,21
58304,1,0,51,87,0
58305,1,1,44,61,13
58306,1,0,0,83,0
58307,1,0,90,91,0
58308,1,1,0,94,0
58309,1,0,14,98,0
58310,1,0,61,63,7
58311,0,0,17,25,12
58312,1,1,48,77,0
58313,1,0,44,38,20
58314,1,0,74,43,7
58315,1,0,58,99,0
58316,1,1,73,56,24
58317,1,1,22,53,25
58318,0,1,78,92,0
58319,0,1,52,85,0
58320,0,0,14,59,2
58321,1,0,84,72,0
58322,0,0,56,86,0
58323,1,1,10,91,0
58324,1,0,60,79,0
58325,1,1,88,33,1
58326,1,0,23,42,27
58327,0,1,60,44,10
58328,1,0,79,63,6
58329,0,0,42,55,8
58330,1,0,66,33,6
58331,1,1,18,80,0
58332,1,0,84,20,28
58333,0,0,52,58,13
58334,0,0,9,66,15
58335,0,0,76,48,26
58336,0,0,92,59,21
58337,1,0,23,40,9
58338,1,0,12,70,0
58339,1,1,71,18,0
58340,0,1,35,16,17
58341,1,1,38,21,4
58342,0,0,46,90,0
58343,1,1,45,89,0
58344,0,0,70,96,0
58345,1,0,64,55,29
58346,1,1,31,85,0
58347,1,1,7,2,12
58348,0,1,47,88,0
58349,1,1,3,11,2
58350,0,0,80,71,0
58351,0,1,39,95,0
58352,1,1,10,59,23
58353,0,0,44,5,25
58354,1,1,67,79,0
58355,0,1,49,38,19
58356,0,1,48,99,0
58357,0,1,11,7,10
58358,1,1,97,26,29
58359,0,1,13,78,0
58360,1,0,28,10,16
58361,1,0,83,8,20
58362,0,0,98,13,26
58363,1,1,58,8,2
58364,1,0,54,65,23
58365,1,0,47,90,0
58366,0,0,37,5,11
58367,1,0,32,38,14
58368,0,1,77,41,25
58369,0,1,45,73,0
58370,0,0,18,39,25
58371,1,0,32,26,11
58372,1,1,88,19,18
58373,0,1,85,76,0
58374,1,0,26,4,15
58375,0,0,95,99,0
58376,0,1,97,18,1
58377,1,1,73,19,8
58378,1,0,83,3,13
58379,1,0,61,39,28
58380,1,0,99,44,24
58381,0,1,83,11,12
58382,0,0,17,62,28
58383,0,1,61,71,0
58384,1,0,64,81,0
58385,0,1,81,80,0
58386,0,1,69,35,19
58387,1,1,73,6,5
58388,1,1,86,57,17
58389,1,1,58,13,15
58390,1,1,72,94,0
58391,0,1,72,17,15
58392,1,1,41,2,24
58393,1,1,43,55,21
58394,1,1,45,1,2
58395,0,0,96,33,22
58396,0,0,96,16,11
58397,1,1,69,40,28
58398,1,1,50,42,29
58399,0,0,2,67,13
58400,1,1,54,65,0
58401,0,0,75,62,22
58402,0,1,86,89,0
58403,1,0,12,37,4
58404,0,0,23,55,4
58405,0,1,5,8,9
58406,0,0,81,20,1
58407,1,0,92,65,7
58408,1,0,9,98,0
58409,1,1,84,6,25
58410,1,0,42,25,15
58411,0,1,75,6,25
58412,1,1,76,2,8
58413,1,1,44,64,14
58414,1,0,26,91,0
58415,1,0,72,63,7
58416,0,0,55,90,0
58417,0,0,2,18,30
58418,1,0,4,79,0
58419,0,0,80,46,3
58420,1,1,72,57,15
58421,0,0,80,2,23
58422,0,0,1,89,0
58423,0,0,94,5,20
58424,0,1,3,70,0
58425,0,0,30,82,0
58426,1,0,89,92,0
58427,0,0,12,20,18
58428,0,1,72,6,6
58429,0,0,30,26,18
58430,1,0,68,23,5
58431,1,0,33,57,8
58432,1,0,2,86,0
58433,0,1,21,55,8
58434,1,0,9,98,0
58435,0,0,81,40,28
58436,1,1,62,40,27
58437,0,1,1,44,4
58438,0,0,55,49,30
58439,1,1,19,48,15
58440,1,0,6,23,10
58441,1,0,52,3,4
58442,1,0,37,46,3
58443,0,1,77,35,13
58444,1,0,100,28,26
58445,0,0,52,56,12
58446,1,0,92,43,4
58447,0,0,70,37,20
58448,1,0,61,4,24
58449,1,0,56,46,2
58450,0,0,67,67,30
58451,1,1,40,88,0
58452,0,0,84,66,19
58453,1,0,15,68,30
58454,1,1,45,45,19
58455,1,0,0,74,0
58456,1,0,89,14,1
58457,0,1,54,93,0
58458,1,1,5,0,4
58459,1,1,78,41,10
58460,1,1,69,41,29
58461,1,1,60,99,0
58462,0,0,11,24,6
58463,0,1,46,44,2
58464,1,0,95,75,0
58465,0,0,99,16,27
58466,1,0,9,47,9
58467,0,1,99,53,15
58468,0,1,52,34,13
58469,1,1,87,72,0
58470,0,1,73,71,0
58471,0,1,71,97,0
58472,1,0,81,88,0
58473,0,0,86,1,1
58474,1,0,73,89,0
58475,1,1,20,15,20
58476,1,0,1,34,20
58477,0,0,66,87,0
58478,1,1,78,66,30
58479,0,0,0,25,7
58480,1,1,25,54,4
58481,0,0,88,81,0
58482,0,0,21,100,0
58483,1,0,89,68,20
58484,0,1,21,11,11
58485,0,1,40,44,28
58486,1,0,66,18,10
58487,1,1,61,37,15
58488,1,0,72,18,25
58489,1,1,47,87,0
58490,1,1,39,61,9
58491,0,0,6,58,25
58492,1,0,56,31,3
58493,1,0,19,11,0
58494,1,0,33,77,0
58495,1,0,81,67,4
58496,0,1,51,14,1
58497,1,0,98,65,9
58498,0,0,78,45,10
58499,0,1,15,29,12
58500,1,1,42,86,0
58501,0,0,17,45,11
58502,1,0,98,56,30
58503,1,0,34,72,0
58504,0,0,69,13,8
58505,0,1,0,63,22
58506,1,1,18,30,25
58507,1,0,30,31,10
58508,1,0,63,22,29
58509,0,0,17,20,1
58510,0,1,27,51,0
58511,0,0,36,94,0
58512,1,0,37,74,0
58513,1,1,21,22,8
58514,0,0,29,95,0
58515,0,1,35,98,0
58516,1,0,27,2,7
58517,1,1,11,26,24
58518,0,0,8,42,12
58519,1,0,93,72,0
58520,0,1,95,93,0
58521,1,0,72,7,22
58522,0,0,51,84,0
58523,1,0,20,8,14
58524,0,0,37,79,0
58525,1,0,23,15,23
58526,1,1,45,83,0
58527,0,1,79,81,0
58528,0,0,81,43,4
58529,0,1,32,31,28
58530,1,1,8,4,6
58531,1,0,24,56,24
58532,0,1,5,75,0
58533,1,0,29,81,0
58534,1,1,65,76,0
58535,0,0,27,91,0
58536,0,0,16,83,0
58537,1,1,13,84,0
58538,1,0,73,51,6
58539,1,0,75,48,6
58540,1,1,100,38,15
58541,0,0,88,32,16
58542,0,0,62,100,0
58543,1,0,75,60,15
58544,0,1,67,51,11
58545,0,0,36,14,11
58546,0,1,13,63,25
58547,1,0,36,31,19
58548,1,0,8,94,0
58549,1,1,93,13,24
58550,1,0,66,99,0
58551,1,1,41,86,0
58552,0,0,98,66,25
58553,1,0,85,50,21
58554,0,1,66,60,3
58555,1,0,27,78,0
58556,0,0,13,74,0
58557,0,1,93,20,5
58558,1,0,44,30,15
58559,1,0,40,10,28
58560,1,1,47,20,13
58561,1,0,100,93,0
58562,1,1,37,72,0
58563,1,0,38,49,4
58564,1,0,78,36,25
58565,0,0,69,1,7
58566,0,0,66,71,0
58567,0,1,59,66,3
58568,0,0,18,10,25
58569,0,1,43,93,0
58570,0,1,1,38,17
58571,1,0,32,7,13
58572,0,0,61,7,19
58573,1,1,13,6,9
58574,0,1,26,38,11
58575,1,0,44,66,15
58576,1,1,27,72,0
58577,1,1,82,75,0
58578,1,0,60,74,0
58579,1,0,79,36,12
58580,1,1,95,4,6
58581,0,1,57,88,0
58582,1,1,45,94,0
58583,0,1,35,4,4
58584,0,0,30,22,16
58585,1,1,21,62,20
58586,0,0,98,59,30
58587,0,1,24,17,18
58588,1,0,99,64,22
58589,0,1,51,87,0
58590,0,1,14,9,28
58591,1,0,100,30,13
58592,1,1,75,31,18
58593,0,0,28,9,5
58594,0,1,19,12,10
58595,0,1,92,54,28
58596,1,1,8,19,15
58597,0,1,0,59,9
58598,0,1,7,55,14
58599,1,1,42,6,29
58600,0,0,11,77,0
58601,0,1,82,8,25
58602,1,1,62,69,8
58603,1,1,38,85,0
58604,0,0,98,39,4
58605,0,1,8,17,30
58606,1,0,64,15,28
58607,0,0,19,27,9
58608,0,0,29,72,0
58609,1,1,32,88,0
58610,1,0,78,69,13
58611,1,0,95,40,3
58612,1,0,14,32,10
58613,1,1,42,11,24
58614,1,1,78,99,0
58615,1,0,44,38,13
58616,1,1,58,58,19
58617,0,0,94,76,0
58618,0,1,59,2,14
58619,1,0,45,34,7
58620,1,0,84,91,0
58621,1,0,79,52,17
58622,0,1,53,29,14
58623,1,1,71,25,8
58624,0,0,85,23,29
58625,1,1,33,45,14
58626,0,1,35,54,16
58627,1,0,60,55,3
58628,1,1,19,45,4
58629,1,0,49,11,18
58630,0,0,2,22,13
58631,0,0,40,18,7
58632,1,1,97,31,6
58633,1,1,76,87,0
58634,0,0,25,93,0
58635,0,0,45,13,17
58636,1,0,20,50,19
58637,1,0,14,75,0
58638,1,0,53,80,0
58639,1,1,81,88,0
58640,1,0,86,44,27
58641,1,0,73,18,26
58642,1,0,60,77,0
58643,1,1,71,0,7
58644,0,0,77,49,30
58645,1,1,69,35,0
58646,0,1,61,66,0
58647,1,0,63,47,3
58648,0,0,64,0,1
58649,1,0,42,20,21
58650,1,1,38,45,9
58651,0,0,79,80,0
58652,1,0,37,41,12
58653,1,1,65,10,29
58654,1,1,75,28,9
58655,0,1,24,73,0
58656,0,1,43,56,25
58657,1,1,16,54,24
58658,0,1,100,13,21
58659,1,1,12,45,10
58660,1,1,32,19,7
58661,0,0,33,10,28
58662,1,1,17,0,24
58663,0,0,70,49,5
58664,1,0,98,52,20
58665,0,0,23,65,19
58666,0,1,82,49,2
58667,0,0,27,93,0
58668,1,1,49,81,0
58669,0,1,97,75,0
58670,1,1,20,44,6
58671,0,1,88,38,22
58672,0,1,14,38,25
58673,1,1,54,80,0
58674,0,1,91,75,0
58675,1,0,13,21,6
58676,1,0,71,82,0
58677,0,1,72,13,26
58678,1,1,81,57,19
58679,1,0,2,86,0
58680,0,0,65,84,0
58681,0,0,40,16,12
58682,0,0,50,97,0
58683,0,1,77,8,26
58684,0,0,73,72,0
58685,1,0,86,85,0
58686,0,0,87,55,5
58687,1,0,40,91,0
58688,0,1,14,92,0
58689,1,0,23,14,16
58690,1,1,66,20,7
58691,1,1,77,74,0
58692,0,0,26,53,12
58693,1,1,69,93,0
58694,1,0,93,82,0
58695,1,1,56,79,0
58696,1,0,12,20,6
58697,1,0,25,37,14
58698,0,0,49,98,0
58699,0,0,22,76,0
58700,0,1,52,70,0
58701,1,0,53,85,0
58702,1,0,77,20,20
58703,0,1,89,7,6
58704,0,0,97,30,30
58705,1,0,38,0,9
58706,0,1,51,12,12
58707,0,1,32,51,10
58708,1,1,73,55,9
58709,1,0,25,2,24
58710,1,1,75,91,0
58711,1,0,58,87,0
58712,0,1,48,0,21
58713,1,1,94,14,4
